Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/node/datasets?page=17915,1,0,1670.9999999984575,1670.9999999984575,1670.9999999984575,1670.9999999984575,967501.0,0.00027791287505047837,0.0,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700
GET,/node/datasets?page=17950,1,0,515.9999999996217,515.9999999996217,515.9999999996217,515.9999999996217,281367.0,0.00027791287505047837,0.0,520,520,520,520,520,520,520,520,520,520,520
GET,/node/datasets?page=17993,1,0,468.99999999732245,468.99999999732245,468.99999999732245,468.99999999732245,150786.0,0.00027791287505047837,0.0,470,470,470,470,470,470,470,470,470,470,470
GET,/node/datasets?page=18065,1,0,469.0000000045984,469.0000000045984,469.0000000045984,469.0000000045984,217616.0,0.00027791287505047837,0.0,470,470,470,470,470,470,470,470,470,470,470
GET,/node/datasets?page=18102,1,0,578.0000000013388,578.0000000013388,578.0000000013388,578.0000000013388,600556.0,0.00027791287505047837,0.0,580,580,580,580,580,580,580,580,580,580,580
GET,/node/datasets?page=18147,1,0,421.9999999986612,421.9999999986612,421.9999999986612,421.9999999986612,166932.0,0.00027791287505047837,0.0,420,420,420,420,420,420,420,420,420,420,420
GET,/node/datasets?page=18185,1,0,342.9999999971187,342.9999999971187,342.9999999971187,342.9999999971187,84004.0,0.00027791287505047837,0.0,340,340,340,340,340,340,340,340,340,340,340
GET,/node/datasets?page=18187,1,0,312.0000000017171,312.0000000017171,312.0000000017171,312.0000000017171,75721.0,0.00027791287505047837,0.0,310,310,310,310,310,310,310,310,310,310,310
GET,/node/datasets?page=18203,1,0,405.9999999990396,405.9999999990396,405.9999999990396,405.9999999990396,454203.0,0.00027791287505047837,0.0,410,410,410,410,410,410,410,410,410,410,410
GET,/node/datasets?page=18227,1,0,1328.0000000013388,1328.0000000013388,1328.0000000013388,1328.0000000013388,854422.0,0.00027791287505047837,0.0,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300
GET,/node/datasets?page=18234,1,0,578.0000000013388,578.0000000013388,578.0000000013388,578.0000000013388,374732.0,0.00027791287505047837,0.0,580,580,580,580,580,580,580,580,580,580,580
GET,/node/datasets?page=18269,1,0,577.9999999977008,577.9999999977008,577.9999999977008,577.9999999977008,169259.0,0.00027791287505047837,0.0,580,580,580,580,580,580,580,580,580,580,580
GET,/node/datasets?page=18311,1,0,483.99999999674037,483.99999999674037,483.99999999674037,483.99999999674037,149992.0,0.00027791287505047837,0.0,480,480,480,480,480,480,480,480,480,480,480
GET,/node/datasets?page=18339,1,0,484.00000000037835,484.00000000037835,484.00000000037835,484.00000000037835,387031.0,0.00027791287505047837,0.0,480,480,480,480,480,480,480,480,480,480,480
GET,/node/datasets?page=18369,1,0,780.9999999990396,780.9999999990396,780.9999999990396,780.9999999990396,434086.0,0.00027791287505047837,0.0,780,780,780,780,780,780,780,780,780,780,780
GET,/node/datasets?page=18419,1,0,390.99999999598367,390.99999999598367,390.99999999598367,390.99999999598367,128937.0,0.00027791287505047837,0.0,390,390,390,390,390,390,390,390,390,390,390
GET,/node/datasets?page=18442,1,0,360.0000000005821,360.0000000005821,360.0000000005821,360.0000000005821,114491.0,0.00027791287505047837,0.0,360,360,360,360,360,360,360,360,360,360,360
GET,/node/datasets?page=18458,1,0,421.9999999986612,421.9999999986612,421.9999999986612,421.9999999986612,232305.0,0.00027791287505047837,0.0,420,420,420,420,420,420,420,420,420,420,420
GET,/node/datasets?page=18479,1,0,389.9999999994179,389.9999999994179,389.9999999994179,389.9999999994179,123099.0,0.00027791287505047837,0.0,390,390,390,390,390,390,390,390,390,390,390
GET,/node/datasets?page=18521,1,0,469.0000000009604,469.0000000009604,469.0000000009604,469.0000000009604,71789.0,0.00027791287505047837,0.0,470,470,470,470,470,470,470,470,470,470,470
GET,/node/datasets?page=18533,1,0,452.9999999977008,452.9999999977008,452.9999999977008,452.9999999977008,156574.0,0.00027791287505047837,0.0,450,450,450,450,450,450,450,450,450,450,450
GET,/node/datasets?page=18539,1,0,827.9999999977008,827.9999999977008,827.9999999977008,827.9999999977008,185741.0,0.00027791287505047837,0.0,830,830,830,830,830,830,830,830,830,830,830
GET,/node/datasets?page=18551,1,0,437.0000000017171,437.0000000017171,437.0000000017171,437.0000000017171,245295.0,0.00027791287505047837,0.0,440,440,440,440,440,440,440,440,440,440,440
GET,/node/datasets?page=18581,1,0,389.9999999994179,389.9999999994179,389.9999999994179,389.9999999994179,176095.0,0.00027791287505047837,0.0,390,390,390,390,390,390,390,390,390,390,390
GET,/node/datasets?page=18692,1,0,421.9999999986612,421.9999999986612,421.9999999986612,421.9999999986612,116645.0,0.00027791287505047837,0.0,420,420,420,420,420,420,420,420,420,420,420
GET,/node/datasets?page=18780,1,0,468.99999999732245,468.99999999732245,468.99999999732245,468.99999999732245,176287.0,0.00027791287505047837,0.0,470,470,470,470,470,470,470,470,470,470,470
GET,/node/datasets?page=18864,1,0,687.9999999982829,687.9999999982829,687.9999999982829,687.9999999982829,542084.0,0.00027791287505047837,0.0,690,690,690,690,690,690,690,690,690,690,690
GET,/node/datasets?page=18866,1,0,750.0,750.0,750.0,750.0,299479.0,0.00027791287505047837,0.0,750,750,750,750,750,750,750,750,750,750,750
GET,/node/datasets?page=18878,1,0,703.0000000013388,703.0000000013388,703.0000000013388,703.0000000013388,722830.0,0.00027791287505047837,0.0,700,700,700,700,700,700,700,700,700,700,700
GET,/node/datasets?page=18879,1,0,546.9999999986612,546.9999999986612,546.9999999986612,546.9999999986612,565198.0,0.00027791287505047837,0.0,550,550,550,550,550,550,550,550,550,550,550
GET,/node/datasets?page=18906,1,0,344.0000000009604,344.0000000009604,344.0000000009604,344.0000000009604,59264.0,0.00027791287505047837,0.0,340,340,340,340,340,340,340,340,340,340,340
GET,/node/datasets?page=1891,1,0,375.0,375.0,375.0,375.0,337205.0,0.00027791287505047837,0.0,380,380,380,380,380,380,380,380,380,380,380
GET,/node/datasets?page=19,1,0,328.0000000013388,328.0000000013388,328.0000000013388,328.0000000013388,243989.0,0.00027791287505047837,0.0,330,330,330,330,330,330,330,330,330,330,330
GET,/node/datasets?page=1902,1,0,500.0,500.0,500.0,500.0,329757.0,0.00027791287505047837,0.0,500,500,500,500,500,500,500,500,500,500,500
GET,/node/datasets?page=19072,1,0,2282.0000000028813,2282.0000000028813,2282.0000000028813,2282.0000000028813,145547.0,0.00027791287505047837,0.0,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300
GET,/node/datasets?page=19076,1,0,1687.9999999982829,1687.9999999982829,1687.9999999982829,1687.9999999982829,150149.0,0.00027791287505047837,0.0,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700
GET,/node/datasets?page=19098,1,0,1952.9999999940628,1952.9999999940628,1952.9999999940628,1952.9999999940628,6603543.0,0.00027791287505047837,0.0,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000
GET,/node/datasets?page=19117,1,0,437.9999999946449,437.9999999946449,437.9999999946449,437.9999999946449,130038.0,0.00027791287505047837,0.0,440,440,440,440,440,440,440,440,440,440,440
GET,/node/datasets?page=19143,1,0,375.0,375.0,375.0,375.0,103808.0,0.00027791287505047837,0.0,380,380,380,380,380,380,380,380,380,380,380
GET,/node/datasets?page=19164,1,0,421.9999999986612,421.9999999986612,421.9999999986612,421.9999999986612,100578.0,0.00027791287505047837,0.0,420,420,420,420,420,420,420,420,420,420,420
GET,/node/datasets?page=19231,1,0,514.9999999994179,514.9999999994179,514.9999999994179,514.9999999994179,271443.0,0.00027791287505047837,0.0,510,510,510,510,510,510,510,510,510,510,510
GET,/node/datasets?page=19352,1,0,561.9999999980791,561.9999999980791,561.9999999980791,561.9999999980791,94288.0,0.00027791287505047837,0.0,560,560,560,560,560,560,560,560,560,560,560
GET,/node/datasets?page=19402,1,0,1406.9999999992433,1406.9999999992433,1406.9999999992433,1406.9999999992433,539112.0,0.00027791287505047837,0.0,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400
GET,/node/datasets?page=19425,1,0,436.99999999807915,436.99999999807915,436.99999999807915,436.99999999807915,124978.0,0.00027791287505047837,0.0,440,440,440,440,440,440,440,440,440,440,440
GET,/node/datasets?page=19454,1,0,859.0000000003783,859.0000000003783,859.0000000003783,859.0000000003783,595030.0,0.00027791287505047837,0.0,860,860,860,860,860,860,860,860,860,860,860
GET,/node/datasets?page=19467,1,0,641.0000000032596,641.0000000032596,641.0000000032596,641.0000000032596,674358.0,0.00027791287505047837,0.0,640,640,640,640,640,640,640,640,640,640,640
GET,/node/datasets?page=19478,1,0,531.0000000026776,531.0000000026776,531.0000000026776,531.0000000026776,465616.0,0.00027791287505047837,0.0,530,530,530,530,530,530,530,530,530,530,530
GET,/node/datasets?page=19483,1,0,875.0,875.0,875.0,875.0,278431.0,0.00027791287505047837,0.0,880,880,880,880,880,880,880,880,880,880,880
GET,/node/datasets?page=19598,1,0,360.0000000005821,360.0000000005821,360.0000000005821,360.0000000005821,93168.0,0.00027791287505047837,0.0,360,360,360,360,360,360,360,360,360,360,360
GET,/node/datasets?page=19625,1,0,421.9999999986612,421.9999999986612,421.9999999986612,421.9999999986612,144465.0,0.00027791287505047837,0.0,420,420,420,420,420,420,420,420,420,420,420
GET,/node/datasets?page=19677,1,0,546.9999999986612,546.9999999986612,546.9999999986612,546.9999999986612,265849.0,0.00027791287505047837,0.0,550,550,550,550,550,550,550,550,550,550,550
GET,/node/datasets?page=19688,1,0,405.9999999990396,405.9999999990396,405.9999999990396,405.9999999990396,98475.0,0.00027791287505047837,0.0,410,410,410,410,410,410,410,410,410,410,410
GET,/node/datasets?page=1978,1,0,530.9999999990396,530.9999999990396,530.9999999990396,530.9999999990396,327483.0,0.00027791287505047837,0.0,530,530,530,530,530,530,530,530,530,530,530
GET,/node/datasets?page=19896,1,0,500.0,500.0,500.0,500.0,329200.0,0.00027791287505047837,0.0,500,500,500,500,500,500,500,500,500,500,500
GET,/node/datasets?page=1990,1,0,483.99999999674037,483.99999999674037,483.99999999674037,483.99999999674037,328415.0,0.00027791287505047837,0.0,480,480,480,480,480,480,480,480,480,480,480
GET,/node/datasets?page=19953,1,0,655.9999999990396,655.9999999990396,655.9999999990396,655.9999999990396,695349.0,0.00027791287505047837,0.0,660,660,660,660,660,660,660,660,660,660,660
GET,/node/datasets?page=19999,1,0,546.9999999986612,546.9999999986612,546.9999999986612,546.9999999986612,330499.0,0.00027791287505047837,0.0,550,550,550,550,550,550,550,550,550,550,550
GET,/node/datasets?page=20023,1,0,469.0000000009604,469.0000000009604,469.0000000009604,469.0000000009604,151424.0,0.00027791287505047837,0.0,470,470,470,470,470,470,470,470,470,470,470
GET,/node/datasets?page=20139,1,0,484.00000000037835,484.00000000037835,484.00000000037835,484.00000000037835,156767.0,0.00027791287505047837,0.0,480,480,480,480,480,480,480,480,480,480,480
GET,/node/datasets?page=20145,1,0,531.0000000026776,531.0000000026776,531.0000000026776,531.0000000026776,419233.0,0.00027791287505047837,0.0,530,530,530,530,530,530,530,530,530,530,530
GET,/node/datasets?page=20194,1,0,1437.9999999982829,1437.9999999982829,1437.9999999982829,1437.9999999982829,323377.0,0.00027791287505047837,0.0,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400
GET,/node/datasets?page=20284,1,0,1108.9999999967404,1108.9999999967404,1108.9999999967404,1108.9999999967404,242561.0,0.00027791287505047837,0.0,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100
GET,/node/datasets?page=20339,1,0,405.9999999990396,405.9999999990396,405.9999999990396,405.9999999990396,225343.0,0.00027791287505047837,0.0,410,410,410,410,410,410,410,410,410,410,410
GET,/node/datasets?page=20365,1,0,1031.0000000026776,1031.0000000026776,1031.0000000026776,1031.0000000026776,366827.0,0.00027791287505047837,0.0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
GET,/node/datasets?page=20409,1,0,1110.000000000582,1110.000000000582,1110.000000000582,1110.000000000582,881102.0,0.00027791287505047837,0.0,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100
GET,/node/datasets?page=2042,1,0,360.0000000005821,360.0000000005821,360.0000000005821,360.0000000005821,183050.0,0.00027791287505047837,0.0,360,360,360,360,360,360,360,360,360,360,360
GET,/node/datasets?page=2049,1,0,375.0,375.0,375.0,375.0,182812.0,0.00027791287505047837,0.0,380,380,380,380,380,380,380,380,380,380,380
GET,/node/datasets?page=20588,1,0,1702.9999999977008,1702.9999999977008,1702.9999999977008,1702.9999999977008,4844998.0,0.00027791287505047837,0.0,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700
GET,/node/datasets?page=20603,1,0,546.9999999986612,546.9999999986612,546.9999999986612,546.9999999986612,127635.0,0.00027791287505047837,0.0,550,550,550,550,550,550,550,550,550,550,550
GET,/node/datasets?page=20620,1,0,2562.999999998283,2562.999999998283,2562.999999998283,2562.999999998283,104914.0,0.00027791287505047837,0.0,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600
GET,/node/datasets?page=20702,1,0,828.0000000013388,828.0000000013388,828.0000000013388,828.0000000013388,143439.0,0.00027791287505047837,0.0,830,830,830,830,830,830,830,830,830,830,830
GET,/node/datasets?page=20739,1,0,4438.000000001921,4438.000000001921,4438.000000001921,4438.000000001921,4778436.0,0.00027791287505047837,0.0,4400,4400,4400,4400,4400,4400,4400,4400,4400,4400,4400
GET,/node/datasets?page=20806,1,0,1031.0000000026776,1031.0000000026776,1031.0000000026776,1031.0000000026776,712987.0,0.00027791287505047837,0.0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
GET,/node/datasets?page=21027,1,0,500.0,500.0,500.0,500.0,123242.0,0.00027791287505047837,0.0,500,500,500,500,500,500,500,500,500,500,500
GET,/node/datasets?page=21080,1,0,421.9999999986612,421.9999999986612,421.9999999986612,421.9999999986612,227286.0,0.00027791287505047837,0.0,420,420,420,420,420,420,420,420,420,420,420
GET,/node/datasets?page=21115,1,0,390.99999999598367,390.99999999598367,390.99999999598367,390.99999999598367,225945.0,0.00027791287505047837,0.0,390,390,390,390,390,390,390,390,390,390,390
GET,/node/datasets?page=21168,1,0,360.0000000005821,360.0000000005821,360.0000000005821,360.0000000005821,89557.0,0.00027791287505047837,0.0,360,360,360,360,360,360,360,360,360,360,360
GET,/node/datasets?page=21272,1,0,421.9999999986612,421.9999999986612,421.9999999986612,421.9999999986612,81839.0,0.00027791287505047837,0.0,420,420,420,420,420,420,420,420,420,420,420
GET,/node/datasets?page=21296,1,0,703.0000000013388,703.0000000013388,703.0000000013388,703.0000000013388,120802.0,0.00027791287505047837,0.0,700,700,700,700,700,700,700,700,700,700,700
GET,/node/datasets?page=214,1,0,421.9999999986612,421.9999999986612,421.9999999986612,421.9999999986612,231572.0,0.00027791287505047837,0.0,420,420,420,420,420,420,420,420,420,420,420
GET,/node/datasets?page=21608,1,0,610.0000000005821,610.0000000005821,610.0000000005821,610.0000000005821,363573.0,0.00027791287505047837,0.0,610,610,610,610,610,610,610,610,610,610,610
GET,/node/datasets?page=21679,1,0,406.00000000267755,406.00000000267755,406.00000000267755,406.00000000267755,118786.0,0.00027791287505047837,0.0,410,410,410,410,410,410,410,410,410,410,410
GET,/node/datasets?page=21708,1,0,391.00000000325963,391.00000000325963,391.00000000325963,391.00000000325963,88726.0,0.00027791287505047837,0.0,390,390,390,390,390,390,390,390,390,390,390
GET,/node/datasets?page=21825,2,0,520.0,844.0000000009604,516.0000000032596,1171.9999999986612,370563.0,0.0005558257501009567,0.0,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200
GET,/node/datasets?page=22037,1,0,608.9999999967404,608.9999999967404,608.9999999967404,608.9999999967404,289465.0,0.00027791287505047837,0.0,610,610,610,610,610,610,610,610,610,610,610
GET,/node/datasets?page=22226,1,0,468.99999999732245,468.99999999732245,468.99999999732245,468.99999999732245,185603.0,0.00027791287505047837,0.0,470,470,470,470,470,470,470,470,470,470,470
GET,/node/datasets?page=22282,1,0,406.00000000267755,406.00000000267755,406.00000000267755,406.00000000267755,164497.0,0.00027791287505047837,0.0,410,410,410,410,410,410,410,410,410,410,410
GET,/node/datasets?page=22320,1,0,608.9999999967404,608.9999999967404,608.9999999967404,608.9999999967404,515024.0,0.00027791287505047837,0.0,610,610,610,610,610,610,610,610,610,610,610
GET,/node/datasets?page=22363,1,0,610.0000000005821,610.0000000005821,610.0000000005821,610.0000000005821,609443.0,0.00027791287505047837,0.0,610,610,610,610,610,610,610,610,610,610,610
GET,/node/datasets?page=22391,1,0,438.00000000192085,438.00000000192085,438.00000000192085,438.00000000192085,470191.0,0.00027791287505047837,0.0,440,440,440,440,440,440,440,440,440,440,440
GET,/node/datasets?page=22400,1,0,546.9999999986612,546.9999999986612,546.9999999986612,546.9999999986612,481705.0,0.00027791287505047837,0.0,550,550,550,550,550,550,550,550,550,550,550
GET,/node/datasets?page=22450,1,0,625.0,625.0,625.0,625.0,393608.0,0.00027791287505047837,0.0,620,620,620,620,620,620,620,620,620,620,620
GET,/node/datasets?page=22535,1,0,389.9999999994179,389.9999999994179,389.9999999994179,389.9999999994179,90459.0,0.00027791287505047837,0.0,390,390,390,390,390,390,390,390,390,390,390
GET,/node/datasets?page=22537,1,0,453.0000000013388,453.0000000013388,453.0000000013388,453.0000000013388,88761.0,0.00027791287505047837,0.0,450,450,450,450,450,450,450,450,450,450,450
GET,/node/datasets?page=22646,1,0,531.0000000026776,531.0000000026776,531.0000000026776,531.0000000026776,401392.0,0.00027791287505047837,0.0,530,530,530,530,530,530,530,530,530,530,530
GET,/node/datasets?page=2267,1,0,516.0000000032596,516.0000000032596,516.0000000032596,516.0000000032596,341629.0,0.00027791287505047837,0.0,520,520,520,520,520,520,520,520,520,520,520
GET,/node/datasets?page=22683,1,0,608.9999999967404,608.9999999967404,608.9999999967404,608.9999999967404,386112.0,0.00027791287505047837,0.0,610,610,610,610,610,610,610,610,610,610,610
GET,/node/datasets?page=2270,1,0,375.0,375.0,375.0,375.0,319298.0,0.00027791287505047837,0.0,380,380,380,380,380,380,380,380,380,380,380
GET,/node/datasets?page=22733,1,0,687.9999999946449,687.9999999946449,687.9999999946449,687.9999999946449,444393.0,0.00027791287505047837,0.0,690,690,690,690,690,690,690,690,690,690,690
GET,/node/datasets?page=22769,1,0,656.0000000026776,656.0000000026776,656.0000000026776,656.0000000026776,469641.0,0.00027791287505047837,0.0,660,660,660,660,660,660,660,660,660,660,660
GET,/node/datasets?page=22869,1,0,437.0000000017171,437.0000000017171,437.0000000017171,437.0000000017171,93504.0,0.00027791287505047837,0.0,440,440,440,440,440,440,440,440,440,440,440
GET,/node/datasets?page=2294,1,0,1984.0000000040163,1984.0000000040163,1984.0000000040163,1984.0000000040163,319720.0,0.00027791287505047837,0.0,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000
GET,/node/datasets?page=23099,1,0,359.00000000037835,359.00000000037835,359.00000000037835,359.00000000037835,87738.0,0.00027791287505047837,0.0,360,360,360,360,360,360,360,360,360,360,360
GET,/node/datasets?page=23131,1,0,311.99999999807915,311.99999999807915,311.99999999807915,311.99999999807915,195094.0,0.00027791287505047837,0.0,310,310,310,310,310,310,310,310,310,310,310
GET,/node/datasets?page=23180,1,0,577.9999999940628,577.9999999940628,577.9999999940628,577.9999999940628,444068.0,0.00027791287505047837,0.0,580,580,580,580,580,580,580,580,580,580,580
GET,/node/datasets?page=23189,2,0,520.0,914.4999999989523,515.9999999959837,1313.0000000019209,473778.0,0.0005558257501009567,0.0,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300
GET,/node/datasets?page=23204,1,0,609.0000000003783,609.0000000003783,609.0000000003783,609.0000000003783,486078.0,0.00027791287505047837,0.0,610,610,610,610,610,610,610,610,610,610,610
GET,/node/datasets?page=23244,1,0,594.0000000009604,594.0000000009604,594.0000000009604,594.0000000009604,411317.0,0.00027791287505047837,0.0,590,590,590,590,590,590,590,590,590,590,590
GET,/node/datasets?page=23337,1,0,468.0000000007567,468.0000000007567,468.0000000007567,468.0000000007567,90639.0,0.00027791287505047837,0.0,470,470,470,470,470,470,470,470,470,470,470
GET,/node/datasets?page=23339,1,0,625.0,625.0,625.0,625.0,270382.0,0.00027791287505047837,0.0,620,620,620,620,620,620,620,620,620,620,620
GET,/node/datasets?page=23349,1,0,875.0,875.0,875.0,875.0,448816.0,0.00027791287505047837,0.0,880,880,880,880,880,880,880,880,880,880,880
GET,/node/datasets?page=23389,1,0,1343.0000000007567,1343.0000000007567,1343.0000000007567,1343.0000000007567,404454.0,0.00027791287505047837,0.0,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300
GET,/node/datasets?page=2347,1,0,405.9999999990396,405.9999999990396,405.9999999990396,405.9999999990396,324816.0,0.00027791287505047837,0.0,410,410,410,410,410,410,410,410,410,410,410
GET,/node/datasets?page=2351,1,0,485.0000000005821,485.0000000005821,485.0000000005821,485.0000000005821,324457.0,0.00027791287505047837,0.0,490,490,490,490,490,490,490,490,490,490,490
GET,/node/datasets?page=23580,1,0,406.9999999992433,406.9999999992433,406.9999999992433,406.9999999992433,154946.0,0.00027791287505047837,0.0,410,410,410,410,410,410,410,410,410,410,410
GET,/node/datasets?page=23677,1,0,546.0000000020955,546.0000000020955,546.0000000020955,546.0000000020955,526377.0,0.00027791287505047837,0.0,550,550,550,550,550,550,550,550,550,550,550
GET,/node/datasets?page=237,1,0,625.0,625.0,625.0,625.0,236489.0,0.00027791287505047837,0.0,620,620,620,620,620,620,620,620,620,620,620
GET,/node/datasets?page=23701,1,0,516.0000000032596,516.0000000032596,516.0000000032596,516.0000000032596,501790.0,0.00027791287505047837,0.0,520,520,520,520,520,520,520,520,520,520,520
GET,/node/datasets?page=23711,1,0,546.9999999986612,546.9999999986612,546.9999999986612,546.9999999986612,401755.0,0.00027791287505047837,0.0,550,550,550,550,550,550,550,550,550,550,550
GET,/node/datasets?page=23719,1,0,563.0000000019209,563.0000000019209,563.0000000019209,563.0000000019209,412551.0,0.00027791287505047837,0.0,560,560,560,560,560,560,560,560,560,560,560
GET,/node/datasets?page=23736,1,0,546.9999999986612,546.9999999986612,546.9999999986612,546.9999999986612,381506.0,0.00027791287505047837,0.0,550,550,550,550,550,550,550,550,550,550,550
GET,/node/datasets?page=23854,1,0,546.0000000020955,546.0000000020955,546.0000000020955,546.0000000020955,420050.0,0.00027791287505047837,0.0,550,550,550,550,550,550,550,550,550,550,550
GET,/node/datasets?page=23893,1,0,546.9999999986612,546.9999999986612,546.9999999986612,546.9999999986612,393191.0,0.00027791287505047837,0.0,550,550,550,550,550,550,550,550,550,550,550
GET,/node/datasets?page=24009,1,0,687.9999999982829,687.9999999982829,687.9999999982829,687.9999999982829,387589.0,0.00027791287505047837,0.0,690,690,690,690,690,690,690,690,690,690,690
GET,/node/datasets?page=24011,1,0,579.0000000015425,579.0000000015425,579.0000000015425,579.0000000015425,427799.0,0.00027791287505047837,0.0,580,580,580,580,580,580,580,580,580,580,580
GET,/node/datasets?page=24064,1,0,561.9999999980791,561.9999999980791,561.9999999980791,561.9999999980791,536330.0,0.00027791287505047837,0.0,560,560,560,560,560,560,560,560,560,560,560
GET,/node/datasets?page=24095,1,0,608.9999999967404,608.9999999967404,608.9999999967404,608.9999999967404,423632.0,0.00027791287505047837,0.0,610,610,610,610,610,610,610,610,610,610,610
GET,/node/datasets?page=24145,1,0,375.0,375.0,375.0,375.0,87658.0,0.00027791287505047837,0.0,380,380,380,380,380,380,380,380,380,380,380
GET,/node/datasets?page=24162,1,0,780.9999999990396,780.9999999990396,780.9999999990396,780.9999999990396,87603.0,0.00027791287505047837,0.0,780,780,780,780,780,780,780,780,780,780,780
GET,/node/datasets?page=24189,1,0,468.0000000007567,468.0000000007567,468.0000000007567,468.0000000007567,107061.0,0.00027791287505047837,0.0,470,470,470,470,470,470,470,470,470,470,470
GET,/node/datasets?page=24193,1,0,422.0000000022992,422.0000000022992,422.0000000022992,422.0000000022992,120413.0,0.00027791287505047837,0.0,420,420,420,420,420,420,420,420,420,420,420
GET,/node/datasets?page=24315,1,0,437.9999999946449,437.9999999946449,437.9999999946449,437.9999999946449,147257.0,0.00027791287505047837,0.0,440,440,440,440,440,440,440,440,440,440,440
GET,/node/datasets?page=2434,1,0,436.99999999807915,436.99999999807915,436.99999999807915,436.99999999807915,182759.0,0.00027791287505047837,0.0,440,440,440,440,440,440,440,440,440,440,440
GET,/node/datasets?page=2439,1,0,328.0000000013388,328.0000000013388,328.0000000013388,328.0000000013388,182746.0,0.00027791287505047837,0.0,330,330,330,330,330,330,330,330,330,330,330
GET,/node/datasets?page=24390,1,0,359.00000000037835,359.00000000037835,359.00000000037835,359.00000000037835,89206.0,0.00027791287505047837,0.0,360,360,360,360,360,360,360,360,360,360,360
GET,/node/datasets?page=24391,1,0,406.00000000267755,406.00000000267755,406.00000000267755,406.00000000267755,89062.0,0.00027791287505047837,0.0,410,410,410,410,410,410,410,410,410,410,410
GET,/node/datasets?page=24449,1,0,1188.0000000019209,1188.0000000019209,1188.0000000019209,1188.0000000019209,491001.0,0.00027791287505047837,0.0,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200
GET,/node/datasets?page=24550,1,0,671.9999999986612,671.9999999986612,671.9999999986612,671.9999999986612,449735.0,0.00027791287505047837,0.0,670,670,670,670,670,670,670,670,670,670,670
GET,/node/datasets?page=24583,1,0,547.0000000022992,547.0000000022992,547.0000000022992,547.0000000022992,423105.0,0.00027791287505047837,0.0,550,550,550,550,550,550,550,550,550,550,550
GET,/node/datasets?page=24626,1,0,766.0000000032596,766.0000000032596,766.0000000032596,766.0000000032596,380083.0,0.00027791287505047837,0.0,770,770,770,770,770,770,770,770,770,770,770
GET,/node/datasets?page=24652,1,0,531.0000000026776,531.0000000026776,531.0000000026776,531.0000000026776,94453.0,0.00027791287505047837,0.0,530,530,530,530,530,530,530,530,530,530,530
GET,/node/datasets?page=24838,1,0,546.9999999986612,546.9999999986612,546.9999999986612,546.9999999986612,438880.0,0.00027791287505047837,0.0,550,550,550,550,550,550,550,550,550,550,550
GET,/node/datasets?page=24867,1,0,625.0,625.0,625.0,625.0,404145.0,0.00027791287505047837,0.0,620,620,620,620,620,620,620,620,620,620,620
GET,/node/datasets?page=24914,1,0,500.0,500.0,500.0,500.0,421907.0,0.00027791287505047837,0.0,500,500,500,500,500,500,500,500,500,500,500
GET,/node/datasets?page=25039,2,0,550.0,569.99999999789,546.9999999986612,592.9999999971187,140760.0,0.0005558257501009567,0.0,590,590,590,590,590,590,590,590,590,590,590
GET,/node/datasets?page=25111,1,0,452.9999999977008,452.9999999977008,452.9999999977008,452.9999999977008,136273.0,0.00027791287505047837,0.0,450,450,450,450,450,450,450,450,450,450,450
GET,/node/datasets?page=25120,1,0,406.00000000267755,406.00000000267755,406.00000000267755,406.00000000267755,139978.0,0.00027791287505047837,0.0,410,410,410,410,410,410,410,410,410,410,410
GET,/node/datasets?page=25233,1,0,437.0000000053551,437.0000000053551,437.0000000053551,437.0000000053551,213407.0,0.00027791287505047837,0.0,440,440,440,440,440,440,440,440,440,440,440
GET,/node/datasets?page=25353,1,0,578.0000000013388,578.0000000013388,578.0000000013388,578.0000000013388,440703.0,0.00027791287505047837,0.0,580,580,580,580,580,580,580,580,580,580,580
GET,/node/datasets?page=25407,1,0,546.9999999986612,546.9999999986612,546.9999999986612,546.9999999986612,416271.0,0.00027791287505047837,0.0,550,550,550,550,550,550,550,550,550,550,550
GET,/node/datasets?page=25490,1,0,405.9999999990396,405.9999999990396,405.9999999990396,405.9999999990396,129305.0,0.00027791287505047837,0.0,410,410,410,410,410,410,410,410,410,410,410
